NO RVI,TYPE,PUBLIC PLACE ID,DESCRIPTION,ADDRESSE,More Information,Borough,Latitude,Longitude,Altitude
3520,HOPITAL,HDOUGPAVST,HÃ´pital Psyc Douglas Pavillon Stearns,6875 LaSalle BV Pavillon Stearns VERDUN H4H1R3,Douglas Hospital Stearns Pavilion. Via the main entrance of the Stearns Pavilion.,VERDUN,45.4615,-73.5674,100
3523,HOPITAL,HDOUGPAVWI,HÃ´pital Psyc Douglas Pavillon Wilson,6875 LaSalle BV Pavillon Wilson VERDUN H4H1R3,Douglas Hospital Wilson Pavilion . Via by Wilson Pavilion entrance,VERDUN,45.4615,-73.5674,100
3568,HOPITAL,HDOUGPAVPS,HÃ´pital Psyc Douglas Unite CPC2,6875 LaSalle BV Unite CPC2 VERDUN H8S3A8,Douglas Hospital Residence unit C P C 2 . Via the main entrance,VERDUN,45.4615,-73.5674,100
3513,HOPITAL,HDOUGPAVLY,HÃ´pital Pysc Douglas Pavillon Lyall,6875 LaSalle BV Pavillon Lyall VERDUN H4H1R3,Douglas Hospital Lyall Pavilion . Via by Lyall Pavilion entrance,VERDUN,45.4615,-73.5674,100
3549,HOPITAL,HRDP,HÃ´pital Riviere-des-Prairies,7070 Perras BV MONTREAL (POINTE-AUX-TREMBLES/RDP) H1E1A4,Riviere-des-Prairies Hospital. Via the main entrance in front.,POINTE-AUX-TREMBLES,45.6473,-73.494,100
3551,HOPITAL,HSCOEUR,HÃ´pital Sacre-Coeur,5400 Gouin BV O MONTREAL (AHUNTSIC/CARTIERVILLE) H4J1C5,"HÃ´pital Sacre-CÂur Pick up/Drop off at the Main Entrance, on the left side (east) of the doors.",AHUNTSIC,45.5539,-73.667,100
3552,HOPITAL,HSCPPREVOS,HÃ´pital Sacre-Coeur Pavillon Prevost,6555 Gouin BV O MONTREAL (AHUNTSIC/CARTIERVILLE) H4K1B3,"Sacre-Coeur Hospital Albert-Prevost Pavilion , Via the main entrance",AHUNTSIC,45.5539,-73.667,100
3555,HOPITAL,HSCABRINI,HÃ´pital Santa Cabrini,5655 Saint-Zotique RU E MONTREAL (ROSEMONT) H1N3M5,"HÃ´pital Santa Cabrini.  Via the main entrance.  After 20h30, via the emergency on Pontoise street.",ROSEMONT,45.5585,-73.5901,100
3553,HOPITAL,HSTEJUSTIN,HÃ´pital Ste-Justine,3175 Cote-Sainte-Catherine CH MONTREAL (COTE-DES-NEIGES/NDG) H3T1C5,Ste-Justine Hospital .  Via the main entrance,COTE-DES-NEIGES,45.496,-73.6247,100
3556,HOPITAL,HSTEMARY,HÃ´pital Ste-Mary,5291 Legare RU MONTREAL (COTE-DES-NEIGES/NDG) H3T1N5,Saint Mary Hospital. Via the main entrance on Lacombe,COTE-DES-NEIGES,45.496,-73.6247,100
3595,HOPITAL,HSMRYHEMO,HÃ´pital Ste-Mary HEMODIALYSE SEULEMENT,5291 Legare RU Porte B MONTREAL (COTE-DES-NEIGES/NDG) H3T1N5,"St-MaryÂs Hospital Center hemodialysis. Pick up and Drop of by entrance on Legare from 06h30 to 18h00. After 18h00, use the entrance by Lacombe.",COTE-DES-NEIGES,45.496,-73.6247,100
3678,HOPITAL,VERDONCO,Hopital Verdun Hematologie et Oncologie,4002 Gaetan-Laberge BV VERDUN H4G2A3,Verdun Hospital Hematology and Oncology. Via the main door. After 3:30 p.m. via the emergency room door.,VERDUN,45.4615,-73.5674,100
3913,HOTEL,HOTELBONAV,HÃ´tel Bonaventure,900 De La Gauchetiere RU O MONTREAL (VILLE-MARIE) H2X4C5,Bonaventure Hotel . Via the entrance on the corner of de la Gauchetiere and Mansfield,VILLE-MARIE,45.5126,-73.554,100
3908,HOTEL,HOTELCROPL,HÃ´tel Crowne Plaza Dorval,6600 Cote-de-Liesse CH SAINT-LAURENT H2V3R9,Crowne Plaza Hotel . Via the main entrance,SAINT-LAURENT,45.5003,-73.703,100
3911,HOTEL,HOTELDELMO,HÃ´tel Delta Montreal,475 du President-Kennedy AV MONTREAL (VILLE-MARIE) H3K1S3,Delta Montreal Hotel . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
3900,HOTEL,HOTELWINDH,HÃ´tel Double Tree by Hilton,1255 Jeanne-Mance RU HÃ´tel Double Tree by Hilton MONTREAL (VILLE-MARIE) H5B1E5,Double Tree by Hilton Montreal . Via the entrance by Jeanne Mance,VILLE-MARIE,45.5126,-73.554,100
3910,HOTEL,HOTELDUPAR,HÃ´tel du Parc,3625 du Parc AV MONTREAL (PLATEAU MONT-ROYAL) H2X3R2,HÃ´tel du Parc.  Via the main entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
3904,HOTEL,HOTELRELIS,HÃ´tel Fairmont Le Reine Elizabeth,900 Rene-Levesque BV O HÃ´tel Reine-Elizabeth MONTREAL (VILLE-MARIE) J4K2H5,Queen Elizabeth Hotel . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
3907,HOTEL,HOTELGOUVE,HÃ´tel Gouverneur/Place Dupuis,1415 Saint-Hubert RU MONTREAL (VILLE-MARIE) H2L3Y9,"HÃ´tel Gouverneur, Place Dupuis . Via the main entrance",VILLE-MARIE,45.5126,-73.554,100
3905,HOTEL,HOTELHOLID,HÃ´tel Holiday-Inn,99 Viger AV O MONTREAL (VILLE-MARIE) H1H1E9,Holiday Inn . Via the entrance on Saint-Urbain.,VILLE-MARIE,45.5126,-73.554,100
3917,HOTEL,HOTELSHERA,HÃ´tel Le Centre Sheraton,1201 Rene-Levesque BV O MONTREAL (VILLE-MARIE) H3B2L7,HÃ´tel Le Centre Sheraton: . Via le stationnement interieur sur Drummond.,VILLE-MARIE,45.5126,-73.554,100
3912,HOTEL,HOTELCCHAM,HÃ´tel Marriot Chateau Champlain,1050 De La Gauchetiere RU O MONTREAL (VILLE-MARIE) H3B4C9,Marriot Chateau Champlain Hotel . Via the west ramp at 1010 de la Gauchetiere,VILLE-MARIE,45.5126,-73.554,100
3902,HOTEL,HOTELROBER,HÃ´tel Roberval,505 Rene-Levesque BV E MONTREAL (VILLE-MARIE) H2T2E5,Roberval Hotel . Via the main entrance,VILLE-MARIE,45.5126,-73.554,100
3901,HOTEL,HOTELUNIVE,HÃ´tel Universel Montreal,5000 Sherbrooke RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H1V1A1,Universel Hotel . Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
1319,MARCHE,IGANORMAND,IGA Les Galeries Normandie,2820 De Salaberry RU MONTREAL (AHUNTSIC/CARTIERVILLE) H4M2Y1,IGA Les Galeries Normandie. Via the main entrance.,AHUNTSIC,45.5539,-73.667,100
1349,MAGASIN,IKEA,IKEA Cavendish,9191 Cavendish BV SAINT-LAURENT H4W2T5,Ikea Cavendish store. Via the entrance for drop-off and via the exit for pick-up.,SAINT-LAURENT,45.5003,-73.703,100
3639,MEDICAL,CLINIMAGER,Imagix - Radiologie LaÃ«nnec,1100 Beaumont AV #104 VILLE MONT-ROYAL H3P3H5,Imagix - Radiologie LaÃ«nnec. Via the door in front of 1130 Beaumont Street.,MONT-ROYAL,45.5196,-73.6386,100
5001,GOUV,IMMIGRATIO,Immigration Canada,1010 Saint-Antoine RU O MONTREAL (VILLE-MARIE) H4A3K6,Immigration Canada. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
3560,HOPITAL,HICARDIO,Institut de Cardiologie de Montreal,5000 Belanger RU MONTREAL (ROSEMONT) H1T1C8,"Montreal Cardiology Institute. Via the back door entrance of the parking by Viau Street, North of Saint-Zotique Street.",ROSEMONT,45.5585,-73.5901,100
4112,LOISIRS,IHOTLLLERI,Institut de l'HÃ´tellerie,401 De Rigaud RU MONTREAL (PLATEAU MONT-ROYAL) H2L4S9,Quebec Tourism and Hotel Institute . Via the entrance at 399 de Rigaud street,PLATEAU MONT-ROYAL,45.526,-73.58,100
3609,MEDICAL,IPHYSQC,Institut de Physiatrie du Quebec,2049 Sherbrooke RU E MONTREAL (PLATEAU MONT-ROYAL) H4C1T5,Quebec Physiatry Institute . Via the main entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
3611,MEDICAL,IRMTL,Institut de Readaptation de Montreal,6300 de Darlington AV Pavillon Gingras MONTREAL (COTE-DES-NEIGES/NDG) H3S2J4,Montreal Rehabilitation Institute . Via the building entrance on Darlington,COTE-DES-NEIGES,45.496,-73.6247,100
3634,MEDICAL,IRECHERCHE,Institut de Recherche Clinique Montreal,110 des Pins AV O MONTREAL (PLATEAU MONT-ROYAL) H3E1N4,Montreal Institut of Clinical Research . Via the entrance at 120 Pine corner of Basset street,PLATEAU MONT-ROYAL,45.526,-73.58,100
4236,MEDICAL,IRCM,Institut de Recherche Clinique Montreal,120 des Pins AV O MONTREAL (PLATEAU MONT-ROYAL) H3E1N4,Montreal Institut of Clinical Research . Via the entrance at 120 Pine corner of Basset street,PLATEAU MONT-ROYAL,45.526,-73.58,100
3562,MEDICAL,IGPDESROCH,Institut Geriatrie Pav.Alfred Desrochers,5325 Victoria AV MONTREAL (COTE-DES-NEIGES/NDG) H3W2P2,Alfred Desrochers Geriatric Institute . Via the main entrance,COTE-DES-NEIGES,45.496,-73.6247,100
4176,STADE,INATISPORT,Institut National du sport,4553 Pierre-De Coubertin AV INS MONTREAL (HOCHELAGA/MAISONNEUVE) H1V3N7,National Sport Institute . Via 3200 Viau  parking P5 (level 1),HOCHELAGA,45.5498,-73.5416,100
3659,MEDICAL,INSTRDEWAR,Institut Raymond Dewar,3800 Radisson RU MONTREAL (HOCHELAGA/MAISONNEUVE) H3V1A5,Institut Raymond Dewar.  Via the main door,HOCHELAGA,45.5498,-73.5416,100
3661,MEDICAL,RAYMONDDEW,Institut Raymond Dewar(Pavillon Laurier),2222 Laurier AV E MONTREAL (PLATEAU MONT-ROYAL) H3L2B2,Institut Raymond Dewar Via the main door,PLATEAU MONT-ROYAL,45.526,-73.58,100
4113,LOISIRS,JBOTANIQUE,Jardin Botanique,4101 Sherbrooke RU E MONTREAL (ROSEMONT) H1A0A6,Botanical Gardens . Via the information booth entrance at the Paratransit sign,ROSEMONT,45.5585,-73.5901,100
1314,MAGASIN,LABAIEANJO,La Baie-Galeries-D'Anjou,7895 des Galeries-d'Anjou BV La Baie ANJOU H1J2C9,Entree  LA BAIE D'HUDSON north side-facing post #2,ANJOU,45.5964,-73.535,100
6003,ARDI,COCCINELLE,La Fondation Coccinelle,6630 Papineau AV Centre Coccinelle MONTREAL (ROSEMONT) H4H2T2,The Coccinelle Fondation. Via the main entrance.,ROSEMONT,45.5585,-73.5901,100
6087,ARDI,GRAMBROU,La Gang Ã  Rambrou l'Arriere Scene,3920 de Rouen RU MONTREAL (HOCHELAGA/MAISONNEUVE) H7W1N3,La Gang Ã  rambrou l'Arriere Scene. Via the main entrance. Wheelchairs by the back entrance,HOCHELAGA,45.5498,-73.5416,100
4121,LOISIRS,GBIBLIO,La Grande Bibliotheque,475 De Maisonneuve BV E MONTREAL (VILLE-MARIE) H2X1H3,Bibliotheque Nationale .  Via the main entrance of the library,VILLE-MARIE,45.5126,-73.554,100
3610,MEDICAL,LABORTHSIA,Laboratoire Orthopedique Slawner,4980 Jean-Talon RU O MONTREAL (COTE-DES-NEIGES/NDG) H1N2V8,Slawnwers Orthopedic Laboratory . Via the main entrance,COTE-DES-NEIGES,45.496,-73.6247,100
4701,PARC,LCASTORS,Lac des Castors du Parc Mont Royal,2000 Remembrance CH MONTREAL (VILLE-MARIE),"Beaver Lake , Mount Royal Park . Via the parking lot , at the top of the pedestrian hill leading to the lake.",VILLE-MARIE,45.5126,-73.554,100
6027,ARDI,LDUPNDAME,LDupras/atl/Notre-Dame,8000 Notre-Dame RU LACHINE H8R1H2,Saint-Pierre workshop . Via the back door West side.,LACHINE,45.4413,-73.6871,100
5007,LOISIRS,LOTOQUEBEC,Loto-Quebec,505 du President-Kennedy AV MONTREAL (VILLE-MARIE) H1X2Z9,Loto Quebec . Via the entrance at 505 President kennedy,VILLE-MARIE,45.5126,-73.554,100
3601,MEDICAL,CRLB,Lucie Bruneau Institut de Readaptation,2275 Laurier AV E MONTREAL (PLATEAU MONT-ROYAL) H3L2B2,Lucie Bruneau center2275 Laurier . Via the main entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
3603,MEDICAL,CCRLB,Lucie Bruneau Reparation Chaises,2305 Laurier AV E MONTREAL (PLATEAU MONT-ROYAL) H3L2B2,Lucie Bruneau Centre 2305 Laurier . Via the entrance at the back of the building,PLATEAU MONT-ROYAL,45.526,-73.58,100
2933,ECOLE,EMACKAY,Mackay centre school & Philip E Layton,6333 de Terrebonne RU MONTREAL (COTE-DES-NEIGES/NDG),Par l'entree principale,COTE-DES-NEIGES,45.496,-73.6247,100
4250,ASSOC,CHAINON,Magasin Le Chainon,4375 Saint-Laurent BV MONTREAL (PLATEAU MONT-ROYAL) H2M2E5,Le Chainon store . Taxi only,PLATEAU MONT-ROYAL,45.526,-73.58,100
4256,MAGASIN,MARSHALVIA,Magasin Marshall's Viau,7600 Viau BV Marshalls SAINT-LEONARD H1X2J6,Marshall's store. Via the main entrance.,SAINT-LEONARD,45.5931,-73.587,100
4184,MAGASIN,MAGPEN,Magasin Pennington,7401 Newman BV Magasin Pennington LASALLE H8N1X1,Pennington store . Via the main entrance,LASALLE,45.4308,-73.6358,100
1365,MAGASIN,ROSSYCAPT,Magasin Rossy CAPointes-aux-Trembles,1400 Saint-Jean-Baptiste BV Rossy MONTREAL (POINTE-AUX-TREMBLES/RDP) H1A5E8,Rossy Store Place Pointes-aux-Trembles shopping center. Via the main entrance of the Rossy Store.,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4180,MAGASIN,MAGSIMONS,Magasin Simons (Centre-ville),977 Sainte-Catherine RU O Simons MONTREAL (VILLE-MARIE) H3J1T4,Downtown Simons Store. Because of road WORKS Via SouthWest corner of Metcalfe and Sainte-Catherine.,VILLE-MARIE,45.5126,-73.554,100
5810,ARDI,INTGLMAINF,Main Forte Montreal,7381 Saint-Hubert RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2R2N3,Main Forte Montreal. Via the main entrance.,VILLERAY,45.5556,-73.617,100
1330,BUREAU,MAIRIEROS,Mairie d'arrondissement Rosemont,5650 D'Iberville RU Mairie MONTREAL (ROSEMONT) H3X0A3,Rosemont-Petite-Patrie Mayor district. Via the main entrance at the Pictogram TA.,ROSEMONT,45.5585,-73.5901,100
4193,LOISIRS,MaiCulture,Maison culture et communautaire de MTN,12004 Rolland BV MONTREAL-NORD H1H5V7,Maison Culturelle et Communautaire . Via the main entrance,MONTREAL-NORD,45.6085,-73.6172,100
4161,LOISIRS,MCULTMTROY,Maison de la Culture du Mont-Royal,465 du Mont-Royal AV E MONTREAL (PLATEAU MONT-ROYAL) H2J1W3,Maison de la Culture of Plateau Mount-Royal . Via the main entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
4603,MEDIA,MAISONRC,Maison de Radio-Canada,1000 Papineau AV MONTREAL (VILLE-MARIE) H2K0C2,Maison de Radio-Canada. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
6103,ARDI,MREPITRESS,Maison de repit La Ressource,9281 14e AV MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1Z3P7,La Ressource respite home. Via the ramp on the south side of the residence.,VILLERAY,45.5556,-73.617,100
4208,ASSOC,MAICHAINON,Maison Le Chainon,4382 Saint-Urbain RU MONTREAL (PLATEAU MONT-ROYAL) H2W1T2,Le Chainon House. Via the main entrance.,PLATEAU MONT-ROYAL,45.526,-73.58,100
5811,ARDI,REPITOASIS,Maison Repit Oasis,1960 Cardinal RU MONTREAL (SUD-OUEST) H9H1B1,Maison Repit Oasis. Via the main door.,SUD-OUEST,45.4791,-73.5812,100
4409,MARCHE,MMADONISSA,Marche Adonis (Sauve),2001 Sauve RU O MONTREAL (AHUNTSIC/CARTIERVILLE) H2N1X5,Marche Adonis. Via the main entrance.,AHUNTSIC,45.5539,-73.667,100
4407,MARCHE,MAADONIS,Marche Adonis (Thimens),3100 Thimens BV SAINT-LAURENT H4R0C9,Adonis Market. Via the main entrance.,SAINT-LAURENT,45.5003,-73.703,100
4400,MARCHE,MAATWATER,Marche Atwater,3024 Sainte-Emilie RU MONTREAL (SUD-OUEST) H1X3K7,Marche Atwater. Via the entrance on Green Street near Saint-Ambroise Street.,SUD-OUEST,45.4791,-73.5812,100
4405,MARCHE,MACETOILES,Marche aux Puces Cinq Etoiles,6245 Metropolitain BV E SAINT-LEONARD H1Z3A3,Cinq Etoiles Market. Via the entrance of the door #2.,SAINT-LEONARD,45.5931,-73.587,100
4401,MARCHE,MABONSECOU,Marche Bonsecours,350 Saint-Paul RU E MONTREAL (VILLE-MARIE) H2B2M7,Bonsecours Market. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
4404,MARCHE,MADELOUEST,Marche de l'Ouest,11688 de Salaberry BV DOLLARD-DES-ORMEAUX H9J1R9,Marche de l'Ouest. Via the center entrance of the Market facing TA Pictogram.,DOLLARD-DES-ORMEAUX,45.4935,-73.8275,100
1324,MARCHE,HANJOU,Marche Les Halles d'Anjou,7500 des Galeries-d'Anjou BV ANJOU H1G6N6,Les Halles d'Anjou shopping centre. Via the entrance on the north side of the Halles d'Anjou by the rear parking lot to the south of the marquise. The entrance is near the Parfum Direct store.,ANJOU,45.5964,-73.535,100
4403,MARCHE,MAMAIS,Marche Maisonneuve,4445 Ontario RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H2S2N4,Maisonneuve Market. Via the main entrance via William-David street,HOCHELAGA,45.5498,-73.5416,100
4410,MARCHE,MAXIPIE-IX,Marche Maxi Pie-IX,10200 Pie-IX BV MONTREAL-NORD H1Z2P2,Maxi Pie-IX Market. Via the main entrance.,MONTREAL-NORD,45.6085,-73.6172,100
1410,MARCHE,MAXINEWMAN,Marche Maxi Place Newman,2101 Dollard AV LASALLE H8N1S2,Maxi Market Place Newman. Via the main entrance.,LASALLE,45.4308,-73.6358,100
4413,MARCHE,MAXISHERBR,Marche Maxi Sherbrooke,2925 Sherbrooke RU E MONTREAL (ROSEMONT) H1W1B2,Maxi Market at the Maisonneuve Shopping Center. Via the main entrance of the Maxi.,ROSEMONT,45.5585,-73.5901,100
1364,MARCHE,METROCAPT,Marche Metro CAPointes-aux-Trembles,1400 Saint-Jean-Baptiste BV Epicerie Metro MONTREAL (POINTE-AUX-TREMBLES/RDP) H1B2Z1,Metro Market Place Pointe-aux-Trembles shopping center. Via the main entrance of the North side of the Metro Market at TA Pictogram.,POINTE-AUX-TREMBLES,45.6473,-73.494,100
4408,MARCHE,MAMETROFLE,Marche Metro Fleury,1745 Fleury RU E Epicerie Metro MONTREAL (AHUNTSIC/CARTIERVILLE) H1H2T7,Fleury Metro Market. Via the rear parking lot.,AHUNTSIC,45.5539,-73.667,100
4406,MARCHE,MALOBLAWS,Marche Provigo,4849 Saint-Jean BV PIERREFONDS/ROXBORO H9H4A6,Provigo Market. Via the main entrance.,,,,100
4414,MARCHE,PROVIGOJT,Marche Provigo Jean-Talon,375 Jean-Talon RU O MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H1X1X4,Jean-Talon Provigo Market. Via the main entrance.,VILLERAY,45.5556,-73.617,100
4166,LOISIRS,MARINAPCL,Marina Pointe-Claire,1 Cartier AV POINTE-CLAIRE H4W1Y1,Pointe-Claire Marina . Via in the sailboat yard,POINTE-CLAIRE,45.4486,-73.8167,100
1318,MARCHE,MAXIANGRIG,Maxi Carrefour Angrignon,7077 Newman BV Marche Maxi LASALLE H8N1X1,Carrefour Angrignon Maxi. Via the main entrance.,LASALLE,45.4308,-73.6358,100
1375,MARCHE,MAXILACHIN,Maxi Lachine,3150 Remembrance RU Maxi LACHINE H8S1X8,Max Lachine. Via the main left entrance of the MAXI with TA Pictogram.,LACHINE,45.4413,-73.6871,100
1381,MARCHE,MAXIDORVAL,Maxi Les Jardins Dorval,310 Dorval AV DORVAL H9S3W6,Maxi Les Jardins Dorval. Via the main entrance.,DORVAL,45.4501,-73.7491,100
1325,MARCHE,MAXIVERSAI,Maxi Place Versailles,7455 Sherbrooke RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H4P1T7,Maxi Place Versailles. Via the Maxi Market main entrance near post #9.,HOCHELAGA,45.5498,-73.5416,100
3651,MEDICAL,MEDICUSSHE,Medicus Sherbrooke (ADAPTEL),2815 Sherbrooke RU E MONTREAL (PLATEAU MONT-ROYAL) H2L5E8,Sherbrooke Medicus . Via the main door,PLATEAU MONT-ROYAL,45.526,-73.58,100
3304,METRO,METBEAUDRY,Metro Station Beaudry,1255 Sainte-Catherine RU E MONTREAL (VILLE-MARIE) H2L4S4,Beaudry metro station . Via by the subway entrance,VILLE-MARIE,45.5126,-73.554,100
3306,METRO,METBONAVEN,Metro Station Bonaventure,1166 des Canadiens-de-Montreal AV MONTREAL (VILLE-MARIE) H3B4G1,Bonaventure metro station. Via by the METRO entrance.,VILLE-MARIE,45.5126,-73.554,100
3312,METRO,METCHAMPDE,Metro Station Champ de Mars,940 Sanguinet RU MONTREAL (VILLE-MARIE) H2X3E4,Champ-de-Mars metro station . Via by the subway entrance,VILLE-MARIE,45.5126,-73.554,100
3315,METRO,METCOSTCAT,Metro Station Cote Sainte-Catherine,4780 Cote-Sainte-Catherine CH MONTREAL (COTE-DES-NEIGES/NDG) H3T1E2,Metro Station de la Cote Ste-Catherine . Via by the subway entrance,COTE-DES-NEIGES,45.496,-73.6247,100
3316,METRO,METCONEIGE,Metro Station Cote-des-Neiges,5351 Cote-des-Neiges CH MONTREAL (COTE-DES-NEIGES/NDG) H3A3S1,Metro Station Cote-des-Neiges . Via by the subway entrance,COTE-DES-NEIGES,45.496,-73.6247,100
3317,METRO,METCOTEVER,Metro Station Cote-Vertu,1010 Decarie RU SAINT-LAURENT H4N1Y5,Cote-Vertu metro station . Via Decarie South corner facing the Cote-Vertu Paratransit pictogram,SAINT-LAURENT,45.5003,-73.703,100
3327,METRO,METIBERVIL,Metro Station d'Iberville,7151 D'Iberville RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H2E2Y4,Metro Station d'Iberville . Via by the subway entrance,VILLERAY,45.5556,-73.617,100
3351,METRO,METDUPARC,Metro Station du Parc,7245 Hutchison RU MONTREAL (VILLERAY/ST-MICHEL/PARC EXT) H3N2X9,du Parc metro station . Via by the subway entrance,VILLERAY,45.5556,-73.617,100
3322,METRO,METEMONTPE,Metro Station Edouard-Montpetit,2040 Edouard-Montpetit BV MONTREAL (COTE-DES-NEIGES/NDG),Edouard-Montpetit metro station . Via by the subway entrance,COTE-DES-NEIGES,45.496,-73.6247,100
3326,METRO,METGUY,Metro Station Guy-Concordia,1801 De Maisonneuve BV O Station Metro MONTREAL (VILLE-MARIE) H1M3V6,Guy-Concordia metro station . Via corner of St-Mathieu street,VILLE-MARIE,45.5126,-73.554,100
3333,METRO,METJTALON,Metro Station Jean-Talon,430 Jean-Talon RU E MONTREAL (ROSEMONT) H2E1S6,Jean-Talon metro station . Via. Via the exit with TA sign on Jean-Talon between de Saint-Vallier  and Saint-Denis direction East.,ROSEMONT,45.5585,-73.5901,100
3338,METRO,METLASALLE,Metro Station Lasalle,301 Caisse RU VERDUN H4G3H3,LaSalle metro station . Via by the subway entrance,VERDUN,45.4615,-73.5674,100
3347,METRO,METMONK,Metro Station Monk,6805 Monk BV MONTREAL (SUD-OUEST) H4A3K6,Monk metro station . Via by the subway entrance,SUD-OUEST,45.4791,-73.5812,100
3348,METRO,METMTTROYA,Metro Station Mont-Royal,470 du Mont-Royal AV E MONTREAL (PLATEAU MONT-ROYAL) H2R1X5,Mont-Royal metro station . Via by the subway entrance,PLATEAU MONT-ROYAL,45.526,-73.58,100
3352,METRO,METPAPINEA,Metro Station Papineau,1425 Cartier RU MONTREAL (VILLE-MARIE) H1W1B2,Papineau metro station . Via by the subway entrance,VILLE-MARIE,45.5126,-73.554,100
3353,METRO,METPEEL,Metro Station Peel,1115 De Maisonneuve BV O MONTREAL (VILLE-MARIE),Peel metro station . Via by the subway entrance,VILLE-MARIE,45.5126,-73.554,100
3359,METRO,METPIEIX,Metro Station Pie-IX,2705 Pie-IX BV MONTREAL (HOCHELAGA/MAISONNEUVE) H1V2C9,Pie IX metro station . Via by the subway entrance,HOCHELAGA,45.5498,-73.5416,100
3354,METRO,METPLDARME,Metro Station Place d'Armes,960 Saint-Urbain RU MONTREAL (VILLE-MARIE) H1B0A7,Place d'Armes metro station . Via by the subway entrance,VILLE-MARIE,45.5126,-73.554,100
3358,METRO,METPLAMONS,Metro Station Plamondon Sud,4799 Van Horne AV MONTREAL (COTE-DES-NEIGES/NDG) H3X3Z2,"Plamondon metro station , South exit . Via by the subway entrance",COTE-DES-NEIGES,45.496,-73.6247,100
3361,METRO,METRADISSO,Metro Station Radisson,7155 Sherbrooke RU E MONTREAL (HOCHELAGA/MAISONNEUVE) H1L1A6,Radisson metro station . Via by the subway north entrance,HOCHELAGA,45.5498,-73.5416,100
3366,METRO,METSTLAURE,Metro Station Saint-Laurent,10 De Maisonneuve BV E MONTREAL (VILLE-MARIE) H1T2X7,Saint-Laurent metro station . Via by the subway entrance,VILLE-MARIE,45.5126,-73.554,100
6045,ARDI,MIRIAM LQ,Miriam Loto-Quebec,500 Sherbrooke RU O Miriam MONTREAL (VILLE-MARIE) H4C1T5,Miriam. Loto-Quebec. Via the entrance on City Councillors Street.,VILLE-MARIE,45.5126,-73.554,100
6107,ARDI,PROMO21,Miriam Plateau Promo21,433 Chabanel RU O MONTREAL (AHUNTSIC/CARTIERVILLE) H1T1E2,Miriam Workshop Promo21. Via the main entrance.,AHUNTSIC,45.5539,-73.667,100
4502,MUSEE,MUARTCOMTE,Musee d'Art Contemporain de Montreal,1 Ville-Marie PL MONTREAL (VILLE-MARIE) H1Y2V9,Montreal Museum of Contemporary Art . VIA Robert-Bourassa by the entrance on Monseigneur-Charbonneau loop,VILLE-MARIE,45.5126,-73.554,100
4511,MUSEE,MUPTEACALL,Musee de la Pointe-Ã -Callieres,350 Royale PL MONTREAL (VILLE-MARIE) H2Y9Y5,"Pointe-Ã -Calliere Museum . Via de la Commune street , neer the 715 bus stop , Paratransit pictogram",VILLE-MARIE,45.5126,-73.554,100
4504,MUSEE,MUDESBEAUX,Musee des Beaux Arts,1380 Sherbrooke RU O MONTREAL (VILLE-MARIE) H4W2T8,Montreal Museum of Fine Arts . Via the main door on Sherbrooke,VILLE-MARIE,45.5126,-73.554,100
4503,MUSEE,MUDESBPCMB,Musee des Beaux Arts Pavillon Claire & M,1339 Sherbrooke RU O Pavillon Claire et Marc Bourgie MONTREAL (VILLE-MARIE) H4W2T8,"Montreal Museum of Fine Arts , Claire and Marc Bourgie Pavilion . Via the main entrance",VILLE-MARIE,45.5126,-73.554,100
4505,MUSEE,MUCD,Musee du Chateau Dufresne,2929 Jeanne-d'Arc AV MONTREAL (HOCHELAGA/MAISONNEUVE) H1V3J3,Chateau Dufresne Museum . Via the main entrance,HOCHELAGA,45.5498,-73.5416,100
4510,MUSEE,MUMCCORD,Musee McCord,690 Sherbrooke RU O MONTREAL (VILLE-MARIE) H1N1E6,McCord Museum . Via the entrance at 2175 Victoria street,VILLE-MARIE,45.5126,-73.554,100
4512,MUSEE,MUREDPATH,Musee Redpath,859 Sherbrooke RU O MONTREAL (VILLE-MARIE) H4W2T8,Redpath Museum . Via the entrance on Milton street by the gate,VILLE-MARIE,45.5126,-73.554,100
5008,GOUV,OPHQ,Office des Personnes Handicapees,500 Rene-Levesque BV O MONTREAL (VILLE-MARIE) H2T2E5,Office des personnes handicapees. Via the main entrance.,VILLE-MARIE,45.5126,-73.554,100
